timeindex;heat_demand;temp_feed_flow;temp_back_flow;T_foerde_scaled;T_hs_ff;T_cons_ff;T_cons_bf;solar_heat_flow;el_spot_price;co2_price;ef_om;ef_dm;hp_c_1;hp_c_0;hp_Q_max;hp_Q_min;biogas_price;ice_H_max;ice_H_min;ice_eta_el;ice_eta_th
2040-12-08 20:00:00;55.18;79.59;38.83;7.64;7;79;40;0.0;99.8952781674;80.0;0.206709195444968;1.0225660920346236;3.012049843285572;-0.1152116477798766;1.0217064677179493;0.3002199778376916;124.82;2.6909435726880857;1.5656651556114982;0.4350635508497109;0.3523585378594898
2040-12-08 21:00:00;57.69;80.94;38.89;7.64;7;80;40;0.0;99.8952781674;80.0;0.2131164319346718;1.022566092034624;2.9762223090178583;-0.1140870223007308;1.0218594780045358;0.3010127315484098;124.82;2.6909435726880875;1.5656651556114982;0.435053025194775;0.3523585378594898
2040-12-08 22:00:00;58.21;82.51;38.86;7.64;7;82;40;0.0;97.3464285714;80.0;0.2180571714251621;1.0225660920346242;2.905137867532729;-0.111504898412781;1.0222482108026882;0.3026468662620467;124.82;2.690943572688086;1.5656651556114989;0.435036015593531;0.3523585378594898
2040-12-08 23:00:00;57.83;83.3;38.96;7.64;7;83;40;0.0;96.9;80.0;0.2232219031367307;1.022383004924398;2.870061448275864;-0.1100838122384482;1.0225609076032276;0.3034811549413712;124.82;2.6909435726880866;1.5656651556114982;0.4350289705709897;0.3523585378594898
2040-12-09 00:00:00;55.97;83.29;38.93;7.45;7;83;40;0.0;96.9;80.0;0.1805122270921092;0.9974630266948123;2.870061448275864;-0.1100838122384482;1.0225609076032276;0.3034811549413712;124.82;2.6909435726880866;1.5656651556114982;0.4350289705709897;0.3523585378594898
2040-12-09 01:00:00;55.59;83.18;38.91;7.45;7;83;40;0.0;96.9;80.0;0.1459839536639874;0.9683233870998882;2.870061448275864;-0.1100838122384482;1.0225609076032276;0.3034811549413712;124.82;2.6909435726880866;1.5656651556114982;0.4350289705709897;0.3523585378594898
2040-12-09 02:00:00;57.09;83.29;38.69;7.45;7;83;40;0.0;96.9;80.0;0.1578126679132314;0.9755796515920668;2.870061448275864;-0.1100838122384482;1.0225609076032276;0.3034811549413712;124.82;2.6909435726880866;1.5656651556114982;0.4350289705709897;0.3523585378594898
2040-12-09 03:00:00;58.21;83.47;38.7;7.45;7;83;40;0.0;96.9;80.0;0.2014503468051912;1.0029708059165312;2.870061448275864;-0.1100838122384482;1.0225609076032276;0.3034811549413712;124.82;2.6909435726880866;1.5656651556114982;0.4350289705709897;0.3523585378594898
2040-12-09 04:00:00;61.23;83.37;38.59;7.45;7;83;40;0.0;97.3464285714;80.0;0.2451917910266028;1.0225660920346242;2.870061448275864;-0.1100838122384482;1.0225609076032276;0.3034811549413712;124.82;2.6909435726880866;1.5656651556114982;0.4350289705709897;0.3523585378594898
2040-12-09 05:00:00;64.77;83.23;38.9;7.45;7;83;40;0.0;99.8952781674;80.0;0.2499341055988557;1.022566092034624;2.870061448275864;-0.1100838122384482;1.0225609076032276;0.3034811549413712;124.82;2.6909435726880866;1.5656651556114982;0.4350289705709897;0.3523585378594898
