date;heat_demand;temp_feed_flow;temp_back_flow;T_foerde_scaled;T_hs_ff;T_cons_ff;T_cons_bf;solar_heat_flow;el_spot_price;co2_price;ef_om;ef_dm;hp_c_1;hp_c_0;hp_Q_max;hp_Q_min;biogas_price;ice_H_max;ice_H_min;ice_eta_el;ice_eta_th
2019-07-23 10:00:00;13.02;71.23;42.89;15.41;15;71;40;0.0005712822633473;44.3;27.91;0.378458211;0.70964302;3.772460921983726;-0.13040620091524854;0.9670675230360443;0.27640677002410613;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-23 11:00:00;13.03;71.15;42.92;15.41;15;71;40;0.0006599166932573;40.97;27.91;0.366629803;0.712145761;3.772460921983726;-0.13040620091524854;0.9670675230360443;0.27640677002410613;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-23 12:00:00;12.5;71.21;43.16;15.41;15;71;40;0.0007037181525598;40.23;27.91;0.36346657;0.712399078;3.772460921983726;-0.13040620091524854;0.9670675230360443;0.27640677002410613;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-23 13:00:00;12.12;71.11;43.42;15.41;15;71;40;0.0006886603567669;40.17;27.91;0.365295642;0.712532915;3.772460921983726;-0.13040620091524854;0.9670675230360443;0.27640677002410613;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-23 14:00:00;12.03;71.23;43.67;15.41;15;71;40;0.0006069191747062;40.95;27.91;0.379418134;0.714545284;3.772460921983726;-0.13040620091524854;0.9670675230360443;0.27640677002410613;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-23 15:00:00;12.04;71.15;43.62;15.41;15;71;40;0.000500762605608;44.9;27.91;0.415224373;0.723271125;3.772460921983726;-0.13040620091524854;0.9670675230360443;0.27640677002410613;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-23 16:00:00;12.17;71.14;43.77;15.41;15;71;40;0.0003638682926365;52.97;27.91;0.471965986;0.734162612;3.772460921983726;-0.13040620091524854;0.9670675230360443;0.27640677002410613;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-23 17:00:00;12.36;71.17;43.96;15.41;15;71;40;0.0001708710713322;57.71;27.91;0.529445251;0.731620543;3.772460921983726;-0.13040620091524854;0.9670675230360443;0.27640677002410613;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-23 18:00:00;12.09;71.2;44.0;15.41;15;71;40;0.0;62.98;27.91;0.581880584;0.727510056;3.772460921983726;-0.13040620091524854;0.9670675230360443;0.27640677002410613;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-23 19:00:00;11.95;71.2;44.02;15.41;15;71;40;0.0;63.41;27.91;0.611450465;0.729579238;3.772460921983726;-0.13040620091524854;0.9670675230360443;0.27640677002410613;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-23 20:00:00;11.74;71.18;44.15;15.41;15;71;40;7.050074804787612e-05;59.42;27.91;0.611341132;0.734835132;3.772460921983726;-0.13040620091524854;0.9670675230360443;0.27640677002410613;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-23 21:00:00;11.58;71.2;44.06;15.41;15;71;40;0.0;55.0;27.91;0.595213238;0.735179152;3.772460921983726;-0.13040620091524854;0.9670675230360443;0.27640677002410613;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-23 22:00:00;10.99;71.21;44.33;15.41;15;71;40;0.0;45.5;27.91;0.573708051;0.733350493;3.772460921983726;-0.13040620091524854;0.9670675230360443;0.27640677002410613;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-23 23:00:00;10.7;71.26;44.36;15.41;15;71;40;0.0;42.25;27.91;0.546072695;0.722610745;3.772460921983726;-0.13040620091524854;0.9670675230360443;0.27640677002410613;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-24 00:00:00;10.76;71.15;44.46;15.92;15;71;40;0.0;39.65;27.91;0.532523929;0.718934267;3.772460921983726;-0.13040620091524854;0.9670675230360443;0.27640677002410613;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-24 01:00:00;11.19;71.13;44.35;15.92;15;71;40;0.0;38.48;27.91;0.518029569;0.709212147;3.772460921983726;-0.13040620091524854;0.9670675230360443;0.27640677002410613;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-24 02:00:00;11.0;71.16;44.59;15.92;15;71;40;0.0;38.14;27.91;0.497171023;0.696987188;3.772460921983726;-0.13040620091524854;0.9670675230360443;0.27640677002410613;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-24 03:00:00;11.03;71.16;44.94;15.92;15;71;40;0.0;37.94;27.91;0.491921631;0.698230445;3.772460921983726;-0.13040620091524854;0.9670675230360443;0.27640677002410613;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-24 04:00:00;11.66;71.12;45.0;15.92;15;71;40;0.0;38.53;27.91;0.50923093;0.714655627;3.772460921983726;-0.13040620091524854;0.9670675230360443;0.27640677002410613;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-24 05:00:00;12.27;71.03;44.95;15.92;15;71;40;0.0;45.78;27.91;0.510864308;0.716959933;3.772460921983726;-0.13040620091524854;0.9670675230360443;0.27640677002410613;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-24 06:00:00;12.73;71.21;44.64;15.92;15;71;40;0.0;53.06;27.91;0.504715509;0.726533516;3.772460921983726;-0.13040620091524854;0.9670675230360443;0.27640677002410613;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-24 07:00:00;12.76;71.1;44.55;15.92;15;71;40;0.0001318525458933;57.35;27.91;0.480208005;0.724868045;3.772460921983726;-0.13040620091524854;0.9670675230360443;0.27640677002410613;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-24 08:00:00;12.18;71.24;44.52;15.92;15;71;40;0.000291111708147;57.75;27.91;0.442902457;0.723217051;3.772460921983726;-0.13040620091524854;0.9670675230360443;0.27640677002410613;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-24 09:00:00;11.87;71.32;44.4;15.92;15;71;40;0.0004429483118184;51.44;27.91;0.417698287;0.718581462;3.772460921983726;-0.13040620091524854;0.9670675230360443;0.27640677002410613;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-24 10:00:00;11.61;71.17;44.31;15.92;15;71;40;0.0005677666702395;47.46;27.91;0.397208001;0.720459952;3.772460921983726;-0.13040620091524854;0.9670675230360443;0.27640677002410613;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-24 11:00:00;11.37;71.18;44.55;15.92;15;71;40;0.0006542390408759;45.65;27.91;0.380326503;0.720385758;3.772460921983726;-0.13040620091524854;0.9670675230360443;0.27640677002410613;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-24 12:00:00;11.13;71.16;44.54;15.92;15;71;40;0.000658626649858;44.08;27.91;0.371275646;0.719937045;3.772460921983726;-0.13040620091524854;0.9670675230360443;0.27640677002410613;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-24 13:00:00;10.99;71.14;44.62;15.92;15;71;40;0.0005576981391213;45.12;27.91;0.374338126;0.725006206;3.772460921983726;-0.13040620091524854;0.9670675230360443;0.27640677002410613;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-24 14:00:00;10.97;71.16;44.62;15.92;15;71;40;0.0006021834856979;47.0;27.91;0.386450668;0.724761829;3.772460921983726;-0.13040620091524854;0.9670675230360443;0.27640677002410613;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-24 15:00:00;11.01;71.2;44.66;15.92;15;71;40;0.0004957169324486;50.63;27.91;0.414728223;0.729921647;3.772460921983726;-0.13040620091524854;0.9670675230360443;0.27640677002410613;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-24 16:00:00;11.16;71.15;44.77;15.92;15;71;40;0.0003522536607114;57.75;27.91;0.457788625;0.731901887;3.772460921983726;-0.13040620091524854;0.9670675230360443;0.27640677002410613;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-24 17:00:00;11.43;71.15;44.79;15.92;15;71;40;0.0001672231640228;68.13;27.91;0.50699327;0.725313565;3.772460921983726;-0.13040620091524854;0.9670675230360443;0.27640677002410613;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-24 18:00:00;11.21;71.23;44.95;15.92;15;71;40;0.0;74.06;27.91;0.550286771;0.716611382;3.772460921983726;-0.13040620091524854;0.9670675230360443;0.27640677002410613;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-24 19:00:00;11.23;71.2;44.79;15.92;15;71;40;0.0;68.16;27.91;0.56323492;0.715152223;3.772460921983726;-0.13040620091524854;0.9670675230360443;0.27640677002410613;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-24 20:00:00;11.14;71.19;44.93;15.92;15;71;40;0.0;59.36;27.91;0.545065118;0.720103651;3.772460921983726;-0.13040620091524854;0.9670675230360443;0.27640677002410613;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-24 21:00:00;10.94;71.23;44.7;15.92;15;71;40;0.0;57.81;27.91;0.526182196;0.72037343;3.772460921983726;-0.13040620091524854;0.9670675230360443;0.27640677002410613;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-24 22:00:00;10.43;71.36;44.73;15.92;15;71;40;0.0;49.8;27.91;0.514076733;0.723524014;3.772460921983726;-0.13040620091524854;0.9670675230360443;0.27640677002410613;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-24 23:00:00;9.97;71.14;44.95;15.92;15;71;40;0.0;45.62;27.91;0.524881394;0.736110274;3.772460921983726;-0.13040620091524854;0.9670675230360443;0.27640677002410613;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-25 00:00:00;9.77;71.17;45.09;16.43;16;71;40;0.0;42.05;27.91;0.52878565;0.734532169;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-25 01:00:00;10.15;71.14;45.09;16.43;16;71;40;0.0;39.58;27.91;0.535303324;0.731097791;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-25 02:00:00;10.01;71.24;45.2;16.43;16;71;40;0.0;39.09;27.91;0.54366835;0.726241448;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-25 03:00:00;10.07;71.14;45.49;16.43;16;71;40;0.0;38.9;27.91;0.546087719;0.721731205;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-25 04:00:00;10.5;71.03;45.61;16.43;16;71;40;0.0;40.67;27.91;0.561965561;0.729474901;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-25 05:00:00;11.15;71.04;45.72;16.43;16;71;40;0.0;47.07;27.91;0.564012793;0.728061931;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-25 06:00:00;11.65;71.11;45.46;16.43;16;71;40;0.0;58.94;27.91;0.544810602;0.728777542;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-25 07:00:00;11.58;71.19;45.51;16.43;16;71;40;0.00012585071223;55.31;27.91;0.511201035;0.727353916;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-25 08:00:00;11.57;71.13;45.29;16.43;16;71;40;0.0002346590406584;56.7;27.91;0.473369801;0.727914395;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-25 09:00:00;11.4;71.45;45.25;16.43;16;71;40;0.0003857151833239;52.78;27.91;0.435503121;0.725597504;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-25 10:00:00;11.16;71.29;44.92;16.43;16;71;40;0.0002502719064761;50.65;27.91;0.410093206;0.725678993;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-25 11:00:00;10.94;71.2;45.02;16.43;16;71;40;0.0005557319227938;47.85;27.91;0.391773078;0.723458148;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-25 12:00:00;10.73;71.02;45.05;16.43;16;71;40;0.0005320570513334;46.94;27.91;0.388083219;0.723548157;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-25 13:00:00;10.51;71.22;45.14;16.43;16;71;40;0.0006548796064434;45.69;27.91;0.392199733;0.727642457;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-25 14:00:00;10.51;71.22;45.18;16.43;16;71;40;0.0004826329179133;47.78;27.91;0.408436786;0.733215278;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-25 15:00:00;10.79;71.16;45.22;16.43;16;71;40;0.0004978245066456;50.15;27.91;0.427041299;0.732415607;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-25 16:00:00;10.94;71.21;45.21;16.43;16;71;40;0.0003335423373763;56.85;27.91;0.464044311;0.741456786;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-25 17:00:00;11.18;71.2;45.23;16.43;16;71;40;0.000163132233767;62.05;27.91;0.500145238;0.733722151;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-25 18:00:00;10.95;71.24;45.29;16.43;16;71;40;1.7741311956708602e-05;69.58;27.91;0.523806724;0.731692532;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-25 19:00:00;10.79;71.22;45.29;16.43;16;71;40;0.0;61.86;27.91;0.523208621;0.732673279;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-25 20:00:00;10.77;71.19;45.27;16.43;16;71;40;0.0;56.75;27.91;0.496227509;0.740269802;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-25 21:00:00;10.38;71.23;45.25;16.43;16;71;40;0.0;50.74;27.91;0.478399541;0.738634373;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-25 22:00:00;10.14;71.37;45.2;16.43;16;71;40;0.0;41.88;27.91;0.465570509;0.732862206;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-25 23:00:00;9.78;71.14;45.3;16.43;16;71;40;0.0;38.65;27.91;0.451151926;0.723506085;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-26 00:00:00;9.7;71.15;45.5;16.61;16;71;40;0.0;37.73;27.91;0.447518352;0.712512497;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-26 01:00:00;10.0;71.1;45.45;16.61;16;71;40;0.0;37.19;27.91;0.44872033;0.703461358;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-26 02:00:00;9.83;71.28;45.42;16.61;16;71;40;0.0;36.57;27.91;0.454049457;0.701801495;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-26 03:00:00;9.71;71.11;45.85;16.61;16;71;40;0.0;36.37;27.91;0.464121597;0.708260629;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-26 04:00:00;10.42;71.14;45.92;16.61;16;71;40;0.0;38.49;27.91;0.481497754;0.718056327;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-26 05:00:00;10.89;71.06;45.98;16.61;16;71;40;0.0;43.08;27.91;0.499250428;0.719164253;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-26 06:00:00;11.64;71.13;45.7;16.61;16;71;40;0.0;49.66;27.91;0.49440487;0.723596462;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-26 07:00:00;11.77;71.15;45.52;16.61;16;71;40;0.0001245309283456;54.18;27.91;0.463373364;0.722743982;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-26 08:00:00;11.54;71.29;45.46;16.61;16;71;40;0.0002867799310616;55.89;27.91;0.420431177;0.728570791;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-26 09:00:00;11.08;71.21;45.44;16.61;16;71;40;0.0004390614690812;53.66;27.91;0.373247469;0.72925476;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-26 10:00:00;11.09;71.27;45.12;16.61;16;71;40;0.0005771179678411;48.31;27.91;0.338533951;0.725202775;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-26 11:00:00;10.75;71.22;45.32;16.61;16;71;40;0.0006237019611567;39.6;27.91;0.312515688;0.716566295;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-26 12:00:00;10.64;71.15;45.38;16.61;16;71;40;0.0006471816864956;39.03;27.91;0.298076419;0.707575919;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-26 13:00:00;10.45;71.21;45.31;16.61;16;71;40;0.0006912637360798;38.72;27.91;0.286420194;0.694599945;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-26 14:00:00;10.43;71.12;45.41;16.61;16;71;40;0.0006234990556129;38.85;27.91;0.294089963;0.693971715;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-26 15:00:00;10.55;71.18;45.4;16.61;16;71;40;0.0005091610962781;39.36;27.91;0.317593304;0.704703964;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-26 16:00:00;10.8;71.2;45.39;16.61;16;71;40;0.0003438927786479;49.19;27.91;0.350788986;0.714207694;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-26 17:00:00;11.02;71.16;45.33;16.61;16;71;40;0.0001598253406402;52.07;27.91;0.394577598;0.719389295;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-26 18:00:00;10.72;71.26;45.45;16.61;16;71;40;0.0;53.62;27.91;0.419171107;0.718639406;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-26 19:00:00;10.62;71.22;45.39;16.61;16;71;40;0.0;52.06;27.91;0.429951229;0.720800121;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-26 20:00:00;10.46;71.27;45.44;16.61;16;71;40;2.712240590198019e-06;48.97;27.91;0.418947531;0.715578724;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-26 21:00:00;10.3;71.22;45.47;16.61;16;71;40;0.0;48.14;27.91;0.406190044;0.709824024;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-26 22:00:00;10.03;71.28;45.44;16.61;16;71;40;0.0;38.67;27.91;0.378622004;0.703176335;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-26 23:00:00;10.13;71.2;45.64;16.61;16;71;40;0.0;39.01;27.91;0.367101564;0.692666499;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-27 00:00:00;9.94;71.19;45.81;16.69;16;71;40;0.0;37.59;27.91;0.349504959;0.668638378;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-27 01:00:00;9.94;71.19;45.91;16.69;16;71;40;0.0;37.01;27.91;0.33060388;0.647302469;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-27 02:00:00;10.04;71.18;45.98;16.69;16;71;40;0.0;36.04;27.91;0.335096505;0.646508109;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-27 03:00:00;9.79;71.14;46.28;16.69;16;71;40;0.0;35.1;27.91;0.341488544;0.649139497;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-27 04:00:00;10.16;71.21;46.2;16.69;16;71;40;0.0;35.28;27.91;0.348509455;0.653356017;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-27 05:00:00;10.18;71.15;46.3;16.69;16;71;40;0.0;34.2;27.91;0.350462124;0.652767674;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-27 06:00:00;10.5;71.04;46.52;16.69;16;71;40;0.0;36.05;27.91;0.34795911;0.65726507;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-27 07:00:00;11.0;71.06;46.6;16.69;16;71;40;4.357832872885881e-05;37.42;27.91;0.332564132;0.663048539;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-27 08:00:00;11.23;71.24;46.53;16.69;16;71;40;0.0001050126968899;39.43;27.91;0.308461427;0.665079931;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-27 09:00:00;10.92;71.21;46.54;16.69;16;71;40;0.0001842691142337;38.16;27.91;0.26935555;0.653412355;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-27 10:00:00;10.69;71.28;46.27;16.69;16;71;40;0.0004728120136367;36.89;27.91;0.233643919;0.638296645;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-27 11:00:00;10.59;71.42;45.98;16.69;16;71;40;0.0006102085702451;34.9;27.91;0.213077842;0.617032788;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-27 12:00:00;10.24;71.02;45.83;16.69;16;71;40;0.0006888890360616;33.71;27.91;0.203569381;0.600558123;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-27 13:00:00;10.41;71.18;45.61;16.69;16;71;40;0.0006322298662341;32.92;27.91;0.205445502;0.598665271;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
2019-07-27 14:00:00;10.26;71.18;45.61;16.69;16;71;40;0.0005979134773414;32.74;27.91;0.222121206;0.615844265;3.833971404729662;-0.13076726202227737;0.9610741923308082;0.2745318659116559;84.07;2.6909435726880866;1.565665155611499;0.4352560576524917;0.3523585378594898
