timeindex;heat_demand;temp_feed_flow;temp_back_flow;T_foerde_scaled;T_hs_ff;T_cons_ff;el_spot_price;gas_price;co2_price;ef_om;ef_dm;hp_Q_max;hp_Q_min;hp_c_1;hp_c_0;ccet_H_max;ccet_H_min;ccet_eta_el;ccet_eta_th;biogas_price
2040-01-01 00:00:00;157.89;91.34;50;6.175611074554423;6;91;87.2164375877;30.32;126.0;0.0;0.0;1.02001587146971;0.3023347689563648;2.907723604612061;-0.1281215204099282;3.6424662760945337;1.675135618390213;0.5102553111680384;0.2745392610955489;124.82
2040-01-01 01:00:00;156.96;91.64;50;6.175611074554423;6;91;87.2164375877;30.32;126.0;0.0;0.0;1.02001587146971;0.3023347689563648;2.907723604612061;-0.1281215204099282;3.6424662760945337;1.675135618390213;0.5102553111680384;0.2745392610955489;124.82
2040-01-01 02:00:00;154.9;90.82;50;6.175611074554423;6;90;72.9981099467;30.32;126.0;0.0;0.0;1.0225289320266069;0.3027068968847126;2.9320161382615457;-0.1283170680634885;3.6424655061313977;1.675135581989342;0.5109714819132982;0.2745393191290686;124.82
2040-01-01 03:00:00;143.27;87.92;50;6.175611074554423;6;87;70.2757467145;30.32;126.0;0.0;0.0;1.0301446703793893;0.3038815117272018;3.0065562443274265;-0.1287836168351352;3.642462625148599;1.6751354696795415;0.5131316878759737;0.2745395362742038;124.82
2040-01-01 04:00:00;155.22;88.26;50;6.175611074554423;6;88;70.2757467145;30.32;126.0;0.0;0.0;1.0275931744892886;0.3034800378098314;2.9814282607395515;-0.128648596992629;3.6424636611589207;1.675135508439062;0.5124120459345632;0.2745394581881009;124.82
2040-01-01 05:00:00;176.6;89.39;50;6.175611074554423;6;89;70.2757467145;30.32;126.0;0.0;0.0;1.0250546476344673;0.303088577405414;2.956582969671571;-0.1284929182763428;3.6424645832695743;1.6751355453539905;0.5116919498213934;0.2745393886868755;124.82
2040-01-01 06:00:00;202.67;92.51;50;6.175611074554423;6;92;70.2757467145;30.32;126.0;0.0;0.0;1.0175153113822328;0.3019719724734817;2.883701276778777;-0.1279067364593038;3.6424670570618978;1.6751356546237737;0.5095375169710804;0.2745392022326479;124.82
2040-01-01 07:00:00;205.65;93.63;50;6.175611074554423;6;93;70.2757467145;30.32;126.0;0.0;0.0;1.015510437035215;0.3018395740048631;2.856624882461658;-0.1268121899583185;3.6424678564529778;1.6751356908258033;0.5088186438508916;0.2745391419811431;124.82
2040-01-01 08:00:00;204.26;94.68;50;6.175611074554423;6;94;70.2757467145;30.32;126.0;0.0;0.0;1.0137483230248063;0.3018162342468205;2.8283026508907776;-0.1252973092443192;3.64246865847468;1.6751357264722042;0.5080990972797259;0.2745390815313895;124.82
2040-01-01 09:00:00;202.25;94.45;50;6.175611074554423;6;94;70.2757467145;30.32;126.0;0.0;0.0;1.0137483230248063;0.3018162342468205;2.8283026508907776;-0.1252973092443192;3.64246865847468;1.6751357264722042;0.5080990972797259;0.2745390815313895;124.82
2040-01-01 10:00:00;201.91;94.45;50;6.175611074554423;6;94;70.2757467145;30.32;126.0;0.0;0.0;1.0137483230248063;0.3018162342468205;2.8283026508907776;-0.1252973092443192;3.64246865847468;1.6751357264722042;0.5080990972797259;0.2745390815313895;124.82
2040-01-01 11:00:00;201.85;94.43;50;6.175611074554423;6;94;70.2757467145;30.32;126.0;0.0;0.0;1.0137483230248063;0.3018162342468205;2.8283026508907776;-0.1252973092443192;3.64246865847468;1.6751357264722042;0.5080990972797259;0.2745390815313895;124.82
2040-01-01 12:00:00;201.48;94.28;50;6.175611074554423;6;94;70.2757467145;30.32;126.0;0.0;0.0;1.0137483230248063;0.3018162342468205;2.8283026508907776;-0.1252973092443192;3.64246865847468;1.6751357264722042;0.5080990972797259;0.2745390815313895;124.82
2040-01-01 13:00:00;208.39;94.78;50;6.175611074554423;6;94;70.2757467145;30.32;126.0;0.0;0.0;1.0137483230248063;0.3018162342468205;2.8283026508907776;-0.1252973092443192;3.64246865847468;1.6751357264722042;0.5080990972797259;0.2745390815313895;124.82
2040-01-01 14:00:00;210.86;95.22;50;6.175611074554423;6;95;74.6899210484;30.32;126.0;0.0;0.0;1.0119855182999336;0.3017894598690941;2.800412712441647;-0.1237972511707039;3.6424694613826887;1.67513576186545;0.5073785621363227;0.2745390210148601;124.82
2040-01-01 15:00:00;234.89;97.54;50;6.175611074554423;6;97;90.4276392422;30.32;126.0;0.0018538358212447;0.0018538358212447;1.0084579160874445;0.3017258982394589;2.745890860062014;-0.1208403061889901;3.642471135093296;1.675135832094476;0.5059313065980704;0.2745388948645817;124.82
